"sp","mean_baseline","mean_current","per_change","p.yr","mu.psi","r","case","actual.change"
"39",0.684082347787998,0.658116513359615,-3.79571765187994,"0.5","0","7","all",-6.66206964765047
"4",0.535494949494949,0.577252525252525,7.79794016674841,"0.5","0","7","all",-10.6797712861273
"40",0.656316557257476,0.733522975929978,11.7635945366244,"0.5","0","7","all",3.87544614437414
"41",0.666282225237449,0.683613749434645,2.60122865967485,"0.5","0","7","all",-3.30556402625847
"42",0.587999058380414,0.702066854990584,19.3993162037297,"0.5","0","7","all",9.09152845516774
"43",0.589664082687338,0.667286821705426,13.1638913234005,"0.5","0","7","all",10.6677107061146
"44",0.530401106500692,0.63045643153527,18.8640867841869,"0.5","0","7","all",3.75546212789605
"45",0.776890547263682,0.560398009950249,-27.8665428580577,"0.5","0","7","all",-3.87895686801322
"46",0.642961432506887,0.658925619834711,2.48291522954647,"0.5","0","7","all",-10.0992835222605
"47",0.599280575539568,0.684988009592326,14.3017206882753,"0.5","0","7","all",-4.50355816320998
"48",0.59445523193096,0.651747572815534,9.6377889884949,"0.5","0","7","all",-0.301593733570596
"49",0.57233893557423,0.573788515406162,0.253272971980924,"0.5","0","7","all",-3.89065703563408
"5",0.596570141570142,0.644459459459459,8.02744129353771,"0.5","0","7","all",8.0631424024419
"50",0.547453183520599,0.633558052434457,15.7282616131901,"0.5","0","7","all",8.66111458043524
"51",0.593760683760684,0.808461538461538,36.1594933064632,"0.5","0","7","all",13.127011340004
"52",0.649537572254335,0.622447013487476,-4.17074545400612,"0.5","0","7","all",-9.03471395517395
"53",0.518773946360153,0.725325670498084,39.8153618906942,"0.5","0","7","all",-3.36996582537243
"54",0.654005270092227,0.602121212121212,-7.93327826910292,"0.5","0","7","all",-14.5130295292976
"55",0.607375249500998,0.657135728542914,8.19270773427102,"0.5","0","7","all",7.41763365274771
"56",0.525833333333333,0.617546296296296,17.441450959676,"0.5","0","7","all",16.5378115744297
"57",0.631111111111111,0.63816091954023,1.1170471102477,"0.5","0","7","all",-6.68210416071438
"58",0.573002421307506,0.649160613397902,13.2910768363969,"0.5","0","7","all",-0.533320171579756
"59",0.63196656833825,0.597826941986234,-5.40212537536369,"0.5","0","7","all",-6.29243511189503
"6",0.672529950669486,0.669196617336152,-0.495640875178132,"0.5","0","7","all",-8.19463562625974
"60",0.661193899782135,0.66357734204793,0.36047553774779,"0.5","0","7","all",2.20820184910866
"61",0.617408354646206,0.531594202898551,-13.8990914363039,"0.5","0","7","all",-16.150258548235
"62",0.629492063492064,0.628793650793651,-0.110948610620817,"0.5","0","7","all",4.93275414096568
"63",0.678104906937394,0.555719120135364,-18.0482084040323,"0.5","0","7","all",-11.8086812440757
"64",0.513384223918575,0.643511450381679,25.3469468675654,"0.5","0","7","all",3.20778946835615
"65",0.646805896805897,0.766920556920557,18.5704336815448,"0.5","0","7","all",1.51711803570234
"66",0.645612535612536,0.597364672364672,-7.4731918273686,"0.5","0","7","all",-14.7721470077148
"7",0.539415292353823,0.62727636181909,16.2882051567118,"0.5","0","7","all",-1.27529981280925
"8",0.657410714285714,0.53910119047619,-17.9962877450315,"0.5","0","7","all",-12.1201735826239
"9",0.581660606060606,0.660836363636364,13.6120199220622,"0.5","0","7","all",-0.812369289239535
"1",0.556302367941712,0.667996357012751,20.0779280311712,"1","0","7","all",-1.05160854350794
"10",0.624625850340136,0.681443688586546,9.09629952322175,"1","0","7","all",2.39594879967734
"11",0.515735294117647,0.598578431372549,16.0631118714951,"1","0","7","all",5.38599759236625
"12",0.57156862745098,0.732953431372549,28.2354202401372,"1","0","7","all",-7.64434431125718
"13",0.53219298245614,0.703187134502924,32.1301027416076,"1","0","7","all",6.32203929786452
"14",0.553458810692853,0.632302236770322,14.2455815237213,"1","0","7","all",-3.48808662561304
"15",0.56830591102986,0.645271176112127,13.542928832606,"1","0","7","all",0.818915279650949
"16",0.524153577661431,0.629424083769634,20.0839049077712,"1","0","7","all",-6.12546518116672
"17",0.583543191800878,0.732074182528062,25.4532985414158,"1","0","7","all",3.44189591250165
"18",0.491311580294306,0.751548304542546,52.9677570580269,"1","0","7","all",11.7376332159403
"19",0.555815602836879,0.58822695035461,5.83131300242439,"1","0","7","all",-8.68518886468939
"2",0.629595141700405,0.709001349527665,12.6122650204703,"1","0","7","all",-7.82852319859359
"20",0.567484848484848,0.55569696969697,-2.07721471671918,"1","0","7","all",-17.711271706419
"21",0.567450980392157,0.645335397316821,13.7253118975739,"1","0","7","all",0.563977649075217
"22",0.590085784313725,0.677745098039216,14.8553508753712,"1","0","7","all",-5.04187254188001
"23",0.684923780487805,0.668943089430894,-2.33320721402447,"1","0","7","all",-14.2907519659439
"24",0.588096280087527,0.57053245805981,-2.9865555390187,"1","0","7","all",-12.2215436522924
"25",0.499980506822612,0.712833008447044,42.5721600582219,"1","0","7","all",13.1985022116288
"26",0.530546875,0.6530078125,23.0820203210131,"1","0","7","all",7.54833366595199
"27",0.511655328798186,0.690997732426304,35.0514093245878,"1","0","7","all",-5.73060481698532
"28",0.582430939226519,0.574990791896869,-1.27742996268894,"1","0","7","all",-8.79223279906244
"29",0.639959977129788,0.613876500857633,-4.07579805054991,"1","0","7","all",-20.3236523543901
"3",0.644828828828829,0.722696696696697,12.0757423344883,"1","0","7","all",3.39500781139336
"30",0.577820512820513,0.769487179487179,33.1706234745951,"1","0","7","all",-7.86775982950985
"31",0.579254385964912,0.513245614035088,-11.3954720981298,"1","0","7","all",10.815303486341
"32",0.510235467255335,0.650272259013981,27.4455228508386,"1","0","7","all",9.40129871251442
"33",0.522484567901235,0.672283950617284,28.6705851079541,"1","0","7","all",9.0296978815878
"34",0.550155367231638,0.751793785310734,36.6511771199713,"1","0","7","all",-2.66119945100004
"35",0.623719806763285,0.681304347826087,9.23243745643251,"1","0","7","all",5.21075380647077
"36",0.613252032520325,0.676724738675958,10.3501827616901,"1","0","7","all",-0.609129825089684
"37",0.461919191919192,0.675580808080808,46.255193527225,"1","0","7","all",23.0364920319619
"38",0.543499079189687,0.597237569060774,9.88750338845217,"1","0","7","all",-4.54511145236451
"39",0.557595712098009,0.713629402756508,27.9833017494713,"1","0","7","all",3.3760242863632
"4",0.585794701986755,0.712902869757174,21.698415390123,"1","0","7","all",-6.48916511838074
"40",0.630879396984925,0.666281407035176,5.61153371301127,"1","0","7","all",0.261089840569997
"41",0.545135658914729,0.695058139534884,27.5018664012229,"1","0","7","all",-4.03201537774227
"42",0.63470325203252,0.782325203252032,23.2584204896981,"1","0","7","all",1.77182225266049
"43",0.519357429718876,0.686947791164659,32.2687905969687,"1","0","7","all",-6.90590953339509
"44",0.5233465085639,0.653320158102767,24.8351039726096,"1","0","7","all",-10.0441257261988
"45",0.496343042071197,0.660291262135922,33.0312316619939,"1","0","7","all",2.31790225788544
"46",0.602384615384615,0.681320512820513,13.1039032903418,"1","0","7","all",6.91631199489239
"47",0.533460207612457,0.707024221453287,32.5355127456704,"1","0","7","all",11.3554417919159
"48",0.523974358974359,0.69674358974359,32.9728407144605,"1","0","7","all",-3.58749906184805
"49",0.495746421267894,0.731978527607362,47.6518026565465,"1","0","7","all",11.0496291030447
"5",0.482588042588043,0.722497952497952,49.7131898716991,"1","0","7","all",7.8686701949353
"50",0.488076923076923,0.716141025641026,46.7270816916207,"1","0","7","all",28.85024438521
"52",0.504860215053763,0.588236559139785,16.5147384562958,"1","0","7","all",-6.31890459473508
"53",0.526830601092896,0.70568306010929,33.9487605020226,"1","0","7","all",-11.0395148638401
"54",0.534385297845374,0.757490494296578,41.7498754832436,"1","0","7","all",-0.725876721755162
"55",0.550068587105624,0.651810699588477,18.496259351621,"1","0","7","all",9.02587349949872
"56",0.478795944233207,0.693561470215463,44.8553352569024,"1","0","7","all",6.19946157486524
"57",0.428895078922934,0.674995357474466,57.3800658122619,"1","0","7","all",25.6547101777282
"58",0.588893838158872,0.606013363028953,2.90706469668702,"1","0","7","all",-17.0453675209443
"59",0.467098976109215,0.697178612059158,49.2571484241804,"1","0","7","all",3.93267271380972
"6",0.571106382978723,0.716085106382979,25.3855897474108,"1","0","7","all",10.9905930427329
"60",0.556933987997818,0.682460447354064,22.5388398017358,"1","0","7","all",1.62968657128674
"61",0.522838605028386,0.621305758313058,18.833183383489,"1","0","7","all",-8.12718586438956
"62",0.506698412698413,0.771968253968254,52.3526094856212,"1","0","7","all",4.55231665661906
"63",0.538095238095238,0.639031746031746,18.7581120943953,"1","0","7","all",-10.639033221972
"64",0.562663139329806,0.709453262786596,26.0884556311319,"1","0","7","all",-11.7606178101836
"65",0.595052631578947,0.771017543859649,29.571319063624,"1","0","7","all",-3.87536385045563
"66",0.655868686868687,0.815505050505051,24.3396836641974,"1","0","7","all",11.2174244997294
"7",0.573620104841196,0.747474560592044,30.3082918962505,"1","0","7","all",9.39197978623896
"8",0.699171791717917,0.742181221812218,6.15148245449427,"1","0","7","all",-9.30441102332734
"9",0.61940350877193,0.600350877192982,-3.07596442531016,"1","0","7","all",-6.41941740988627
"1",0.661285500747384,0.523348281016442,-20.8589511754069,"-0.5","0","8","all",-0.596249820397067
"10",0.574794871794872,0.553576923076923,-3.69139492349556,"-0.5","0","8","all",-7.71499609877593
"11",0.632003129890454,0.524820031298905,-16.9592670545995,"-0.5","0","8","all",1.09127160209837
"12",0.632567693744164,0.550364145658263,-12.9952175709984,"-0.5","0","8","all",1.75798818472613
"13",0.683443223443223,0.496025641025641,-27.422553328331,"-0.5","0","8","all",17.5473400333129
"14",0.613735011990408,0.586043165467626,-4.51202000566567,"-0.5","0","8","all",0.8720730515811
"15",0.625623268698061,0.538227146814404,-13.9694487491698,"-0.5","0","8","all",9.13412788776871
"16",0.664418604651163,0.510666666666667,-23.1408237078521,"-0.5","0","8","all",-8.57838682553804
"17",0.721164772727273,0.583617424242424,-19.0729433392423,"-0.5","0","8","all",-14.8318762546325
"18",0.582021072796935,0.55522030651341,-4.60477593272222,"-0.5","0","8","all",8.28873650047184
"19",0.619596853490659,0.604070796460177,-2.50583212987796,"-0.5","0","8","all",14.1808996964713
"2",0.630666666666667,0.521428571428571,-17.3210510419813,"-0.5","0","8","all",2.59955690115743
"20",0.633202247191011,0.483913857677903,-23.5767308431668,"-0.5","0","8","all",-18.4623470012204
"21",0.689180555555556,0.623423611111111,-9.54132323008404,"-0.5","0","8","all",3.28009833621166
"22",0.56956043956044,0.619578754578755,8.78191523570647,"-0.5","0","8","all",-1.83668020849356
"23",0.649692101740294,0.557844712182062,-14.1370642050606,"-0.5","0","8","all",6.16248778084396
"24",0.704936342592593,0.549670138888889,-22.0255637739814,"-0.5","0","8","all",-14.1006293248597
"25",0.690605633802817,0.707478873239437,2.44325250341606,"-0.5","0","8","all",12.6771378025556
"26",0.59202614379085,0.578513071895425,-2.28251269595937,"-0.5","0","8","all",14.2555380619709
"27",0.742010582010582,0.691390778533636,-6.82197864884687,"-0.5","0","8","all",5.56286701084999
"28",0.723906976744186,0.503705426356589,-30.4184871069991,"-0.5","0","8","all",-10.8128605624308
"29",0.66871679197995,0.620360902255639,-7.23114632446086,"-0.5","0","8","all",6.70954593587477
"3",0.661916666666667,0.51653125,-21.9643081958958,"-0.5","0","8","all",-19.117750452984
"30",0.643095238095238,0.500476190476191,-22.17697149204,"-0.5","0","8","all",-4.83660288915105
"31",0.678602150537634,0.551326164874552,-18.7556118945756,"-0.5","0","8","all",-4.23412017964317
"32",0.609458917835671,0.56126920507682,-7.90696654829233,"-0.5","0","8","all",5.64577656916622
"33",0.674722222222222,0.48062091503268,-28.7675877267333,"-0.5","0","8","all",-21.2490348242076
"34",0.547666666666667,0.601533333333333,9.83566646378577,"-0.5","0","8","all",22.9842323187562
"35",0.610894308943089,0.538617886178862,-11.8312483364386,"-0.5","0","8","all",7.30813467763541
"36",0.694184615384615,0.56348717948718,-18.8274751414683,"-0.5","0","8","all",1.93884028277691
"37",0.550209267563528,0.592286995515695,7.64758618816051,"-0.5","0","8","all",-1.31916845441169
"38",0.496964769647696,0.58769647696477,18.2571709019522,"-0.5","0","8","all",7.17922742689723
"39",0.598744473916888,0.555393457117595,-7.24032015121533,"-0.5","0","8","all",5.05299644571902
"4",0.708222222222222,0.568988888888889,-19.6595544399121,"-0.5","0","8","all",-4.31408575679573
"40",0.606417748917749,0.578538961038961,-4.59729088215872,"-0.5","0","8","all",-7.41039565951165
"41",0.620537190082645,0.555998622589532,-10.4004350624847,"-0.5","0","8","all",-5.31164831620076
"42",0.636107823800132,0.570236686390533,-10.3553414916487,"-0.5","0","8","all",3.24564123831966
"43",0.581282051282051,0.521666666666667,-10.2558447287164,"-0.5","0","8","all",-2.1153916346298
"44",0.724503144654088,0.483949685534591,-33.2025417549221,"-0.5","0","8","all",-17.209423007092
"45",0.625885416666667,0.596640625,-4.67254722476491,"-0.5","0","8","all",1.73716481717429
"46",0.646967871485944,0.525963855421687,-18.7032496353084,"-0.5","0","8","all",0.659622162608753
"47",0.523811594202899,0.671057971014493,28.1105608278228,"-0.5","0","8","all",19.2322612886698
"48",0.640502793296089,0.482662942271881,-24.6431167320832,"-0.5","0","8","all",-24.0802854907065
"49",0.637722301474085,0.600613409415121,-5.81897355215378,"-0.5","0","8","all",8.0236736697858
"5",0.727814492753623,0.624753623188406,-14.1603211520693,"-0.5","0","8","all",0.906080704380705
"50",0.682966666666667,0.527533333333333,-22.758553370101,"-0.5","0","8","all",7.4452487474901
"51",0.651798941798942,0.556719576719577,-14.587222988879,"-0.5","0","8","all",-11.5985149616072
"52",0.706879910213244,0.546947250280584,-22.6251528190147,"-0.5","0","8","all",2.30600183086807
"53",0.738383838383838,0.556835016835017,-24.5873233014136,"-0.5","0","8","all",0.89322534725219
"54",0.7072,0.556666666666667,-21.2858220211161,"-0.5","0","8","all",6.998720930496
"55",0.603305084745763,0.596468926553672,-1.13311794727724,"-0.5","0","8","all",5.76287289827131
"56",0.661609195402299,0.593873563218391,-10.2380125086866,"-0.5","0","8","all",6.59805540275787
"57",0.677014314928425,0.518261758691206,-23.4489216456232,"-0.5","0","8","all",-6.04212506108448
"58",0.623010057471264,0.583872126436782,-6.28207050032862,"-0.5","0","8","all",4.9658591775205
"59",0.650698324022346,0.643817504655493,-1.05745152750948,"-0.5","0","8","all",2.67232798463991
"6",0.677249657064472,0.637496570644719,-5.86978317450352,"-0.5","0","8","all",9.04972142873941
"60",0.618017298735862,0.598802395209581,-3.10912066144175,"-0.5","0","8","all",-4.17030944742558
"61",0.663852813852814,0.458311688311688,-30.9618519726117,"-0.5","0","8","all",-13.3139561927835
"62",0.710426356589147,0.530426356589147,-25.3368978122102,"-0.5","0","8","all",9.12335673516564
"63",0.694149085794655,0.61126582278481,-11.9402682659967,"-0.5","0","8","all",-4.62890410118542
"64",0.571374269005848,0.555,-2.86576940791157,"-0.5","0","8","all",21.5371995026213
"65",0.639141914191419,0.570715071507151,-10.7060484009777,"-0.5","0","8","all",10.8202544867081
"66",0.636585365853659,0.511808943089431,-19.6008939974457,"-0.5","0","8","all",-4.16013241503442
"7",0.692083989501312,0.449763779527559,-35.0131217669635,"-0.5","0","8","all",-18.0129821325894
"8",0.676647342995169,0.618850241545894,-8.54168749018319,"-0.5","0","8","all",8.47466523671348
"9",0.606457023060797,0.521551362683438,-14.0002765486726,"-0.5","0","8","all",-5.43242288204084
"1",0.671801801801802,0.488671171171171,-27.2596218318359,"-1","0","8","all",10.8821400113105
"10",0.720112517580872,0.371026722925457,-48.4765625,"-1","0","8","all",-21.1930235888052
"11",0.720677966101695,0.416610169491525,-42.1919096895579,"-1","0","8","all",-2.55731493521436
"12",0.658867155664222,0.550880195599022,-16.3897925608896,"-1","0","8","all",9.2213724794667
"13",0.743557858376511,0.467910189982729,-37.0714484809068,"-1","0","8","all",-17.85461848927
"14",0.72894403892944,0.494992700729927,-32.0945539993858,"-1","0","8","all",-10.4472519790282
"15",0.685374592833876,0.432160694896851,-36.9453289609176,"-1","0","8","all",-2.52707756686937
"16",0.651179302045728,0.541456077015644,-16.8499251566167,"-1","0","8","all",6.27660792247489
"17",0.713496296296296,0.337466666666667,-52.7023940532796,"-1","0","8","all",-36.8846274763145
"18",0.685742296918768,0.44921568627451,-34.4920550631102,"-1","0","8","all",10.9104751600868
"19",0.593100358422939,0.491523297491039,-17.1264541471521,"-1","0","8","all",6.16906057506507
"2",0.67523102310231,0.531353135313531,-21.3079498521469,"-1","0","8","all",4.10113849573523
"20",0.71324200913242,0.358447488584475,-49.7439180537772,"-1","0","8","all",-9.97516399406119
"21",0.646348039215686,0.504007352941176,-22.0222972204315,"-1","0","8","all",18.8785038447547
"22",0.71669163545568,0.510012484394507,-28.837946591879,"-1","0","8","all",-0.479500208323156
"23",0.689971988795518,0.436498599439776,-36.7367651835011,"-1","0","8","all",5.36061116614413
"24",0.736531440162272,0.460121703853955,-37.5285726088513,"-1","0","8","all",-0.0131037608401973
"25",0.639499596448749,0.576682808716707,-9.82280334199964,"-1","0","8","all",6.24136306214836
"26",0.713831417624521,0.468403575989783,-34.3817651584277,"-1","0","8","all",-0.450234101362245
"27",0.690852713178295,0.361214470284238,-47.7146918013166,"-1","0","8","all",-21.4142634564028
"28",0.67427293064877,0.412841163310962,-38.772395487724,"-1","0","8","all",5.90289118408111
"29",0.73582905982906,0.448820512820513,-39.0047855782187,"-1","0","8","all",17.0474840973943
"3",0.763543378995434,0.41227397260274,-46.005166969668,"-1","0","8","all",-2.63046370796763
"30",0.692564102564103,0.692435897435897,-0.0185116623472915,"-1","0","8","all",18.1082165391765
"31",0.718720538720539,0.588316498316498,-18.1439145507355,"-1","0","8","all",-4.82717023774662
"32",0.722495755517827,0.502801358234295,-30.4077076724239,"-1","0","8","all",-3.56353283487952
"33",0.571052631578947,0.607527910685805,6.38737606479543,"-1","0","8","all",37.6343009141694
"34",0.70807486631016,0.47680926916221,-32.661178662236,"-1","0","8","all",-6.40675085890805
"35",0.715449735449735,0.54037037037037,-24.4712320662624,"-1","0","8","all",2.99249135448053
"36",0.800351377018044,0.538603988603989,-32.7040592332428,"-1","0","8","all",2.70180798469956
"37",0.747018348623853,0.391177370030581,-47.634837785283,"-1","0","8","all",-1.21017739992474
"38",0.693666666666667,0.562906666666667,-18.8505526189332,"-1","0","8","all",5.91227301038501
"39",0.650192307692308,0.464239926739927,-28.599597188772,"-1","0","8","all",-10.3587209101264
"4",0.662270531400966,0.431183574879227,-34.8931358961266,"-1","0","8","all",-21.614291908353
"40",0.752441742654509,0.487689969604863,-35.1856838930332,"-1","0","8","all",-1.57319883682234
"41",0.688486878838638,0.591211613623674,-14.1288480877153,"-1","0","8","all",22.1521780392741
"42",0.712572298325723,0.556108574327752,-21.9575928457507,"-1","0","8","all",-4.60238737833633
"43",0.652373737373737,0.46,-29.4882712704188,"-1","0","8","all",-0.176122162563134
"44",0.679175925925926,0.604462962962963,-11.0005316900928,"-1","0","8","all",3.1032229161792
"45",0.647787356321839,0.528218390804598,-18.4580579337267,"-1","0","8","all",7.9676782231992
"46",0.729730158730159,0.522015873015873,-28.4645335305505,"-1","0","8","all",-5.98084721384711
"47",0.649924242424242,0.461799242424242,-28.9456813148386,"-1","0","8","all",-1.41616279130388
"48",0.669207772795217,0.46644245142003,-30.2993075720348,"-1","0","8","all",3.43153462118084
"49",0.63078853046595,0.541278375149343,-14.190200200769,"-1","0","8","all",23.1383816099119
"5",0.702318214542837,0.503534917206623,-28.303878956864,"-1","0","8","all",7.00205127283833
"50",0.772301943198804,0.385680119581465,-50.0609673485977,"-1","0","8","all",-23.2364877320074
"51",0.706470588235294,0.471045751633987,-33.3240817836988,"-1","0","8","all",-6.08536136060553
"52",0.730865384615385,0.471901709401709,-35.4324723355114,"-1","0","8","all",-0.883593269868635
"53",0.751008771929825,0.453157894736842,-39.6601062897857,"-1","0","8","all",4.59554583137199
"54",0.638115942028985,0.48639751552795,-23.7759968852406,"-1","0","8","all",0.6643673889581
"55",0.692739463601533,0.459022988505747,-33.7380050330467,"-1","0","8","all",-1.31006228719173
"56",0.71507735583685,0.468959212376934,-34.4183942409819,"-1","0","8","all",0.709321205148748
"57",0.598720238095238,0.520907738095238,-12.9964706467167,"-1","0","8","all",7.39160227217882
"58",0.692353413654618,0.468771084337349,-32.2930926471612,"-1","0","8","all",-3.6705941876771
"59",0.705087719298246,0.489308565531476,-30.6031643809552,"-1","0","8","all",10.2999512643225
"6",0.666346153846154,0.569455128205128,-14.5406445406445,"-1","0","8","all",4.82738511624256
"60",0.634608501118568,0.509470544369873,-19.7189222218305,"-1","0","8","all",15.362687558294
"61",0.697374239911553,0.579292426755113,-16.9323451309897,"-1","0","8","all",6.19237591966517
"62",0.64625,0.423055555555556,-34.5368579411133,"-1","0","8","all",-11.85558341461
"63",0.701267605633803,0.490438184663537,-30.0640467742295,"-1","0","8","all",-7.54742734116396
"64",0.759563218390805,0.431977011494253,-43.1282346175963,"-1","0","8","all",-10.2558354513829
"65",0.745714285714286,0.535051759834368,-28.2497640068854,"-1","0","8","all",7.9707982224495
"66",0.687450980392157,0.549859943977591,-20.0146687311548,"-1","0","8","all",17.7026933015007
"7",0.732629885057471,0.504455172413793,-31.1446089352169,"-1","0","8","all",-10.1236586683082
"8",0.722381786339755,0.484635143023935,-32.9114946987329,"-1","0","8","all",-8.82540478387978
"9",0.745410052910053,0.447367724867725,-39.9836743385445,"-1","0","8","all",-4.71288769955254
"1",0.623473684210526,0.617964912280702,-0.883561258371323,"0","0","8","all",19.1801892833557
"10",0.61990990990991,0.536949806949807,-13.382606348745,"0","0","8","all",-17.6121637340137
"11",0.641030042918455,0.57934191702432,-9.62328155686484,"0","0","8","all",-10.6805817933011
"12",0.586495901639344,0.664351092896175,13.2746351746387,"0","0","8","all",6.43795739249888
"13",0.521111111111111,0.630109289617486,20.9164948093257,"0","0","8","all",3.67661789082579
"14",0.648788659793814,0.635906357388316,-1.98559302956871,"0","0","8","all",-1.97836693192936
"15",0.647569739952719,0.695919621749409,7.46635903651404,"0","0","8","all",7.68659176219199
"16",0.69984375,0.523893229166667,-25.1414006102553,"0","0","8","all",-27.6163445659261
"17",0.727744972186564,0.674270432178006,-7.34797793901479,"0","0","8","all",-5.93947901971866
"18",0.569883333333333,0.586241666666667,2.87047056415056,"0","0","8","all",-0.413843342570196
"19",0.576106870229008,0.569809160305344,-1.0931495958659,"0","0","8","all",-13.8498060393069
"2",0.592489082969432,0.60136826783115,1.49862421383647,"0","0","8","all",7.15694391509852
"20",0.506951566951567,0.559116809116809,10.2899853883332,"0","0","8","all",-0.289052591002418
"21",0.633216374269006,0.588421052631579,-7.07425193941633,"0","0","8","all",6.92260984888261
"22",0.591023965141612,0.647091503267974,9.48650840460042,"0","0","8","all",0.120213229238046
"23",0.641411935953421,0.585298398835517,-8.74843980483378,"0","0","8","all",-6.68632051182466
"24",0.703772609819121,0.459569336778639,-34.6991726636315,"0","0","8","all",-30.6772095129487
"25",0.589122401847575,0.605981524249423,2.86173507389549,"0","0","8","all",-5.66400775959494
"26",0.555692640692641,0.556147186147186,0.0817979978966284,"0","0","8","all",-8.45547813340981
"27",0.620678571428571,0.574821428571429,-7.38822717072328,"0","0","8","all",-12.663381606809
"28",0.672174535050072,0.656738197424893,-2.2964775992338,"0","0","8","all",0.893677052115363
"29",0.657651933701657,0.648232044198895,-1.4323518292939,"0","0","8","all",-0.646783474968196
"3",0.589068755439513,0.591583986074848,0.426984220790737,"0","0","8","all",-2.49590571291823
"30",0.5,0.666851851851852,33.3703703703704,"0","0","8","all",7.89390832399806
"31",0.478176100628931,0.567798742138365,18.7426016046297,"0","0","8","all",17.1688424393366
"32",0.642889207258835,0.660883476599809,2.79896895729491,"0","0","8","all",-1.47509287736141
"33",0.642947845804989,0.686859410430839,6.82972420117091,"0","0","8","all",-6.46170056543851
"34",0.541925465838509,0.57472049689441,6.0515759312321,"0","0","8","all",4.52444795316915
"35",0.554461538461538,0.646820512820513,16.6574176840547,"0","0","8","all",-4.41478958873717
"36",0.618961038961039,0.565916305916306,-8.56996316501142,"0","0","8","all",-7.51443878140458
"37",0.62990303030303,0.583478787878788,-7.3700617699694,"0","0","8","all",-5.29971355171193
"38",0.751326754385965,0.70484649122807,-6.18642459975774,"0","0","8","all",3.12204289346427
"39",0.604016290726817,0.608333333333333,0.714722876318699,"0","0","8","all",2.26008656043329
"4",0.632424242424242,0.603677685950413,-4.54545454545454,"0","0","8","all",-1.75066303946408
"40",0.593071625344353,0.534146005509642,-9.93566667440835,"0","0","8","all",-7.94928020927008
"41",0.594250841750842,0.564789562289562,-4.95771775004603,"0","0","8","all",5.23057596658927
"42",0.62111477210324,0.634470071389347,2.15021440254631,"0","0","8","all",1.73428935383379
"43",0.703285024154589,0.66719806763285,-5.13119934056876,"0","0","8","all",13.7159101483329
"44",0.531299019607843,0.673578431372549,26.7795359136412,"0","0","8","all",8.76036694043928
"45",0.63252688172043,0.452956989247312,-28.3892902677433,"0","0","8","all",-17.5724538370024
"46",0.618564356435644,0.635858085808581,2.79578498065893,"0","0","8","all",-3.28128468863865
"47",0.608632478632479,0.67534188034188,10.9605392501053,"0","0","8","all",17.6614849722075
"48",0.493823953823954,0.663318903318903,34.3229501490269,"0","0","8","all",22.4186935352277
"49",0.54448717948718,0.560729166666667,2.98298799152341,"0","0","8","all",-1.08221785363024
"5",0.662054794520548,0.498931506849315,-24.6389406165942,"0","0","8","all",-18.6978969108003
"50",0.593430799220273,0.52270955165692,-11.9173537430608,"0","0","8","all",-20.2746164579508
"51",0.578544600938967,0.592300469483568,2.37766777570398,"0","0","8","all",9.15237728946595
"52",0.546129753914989,0.681073825503356,24.7091594297886,"0","0","8","all",14.0477433391767
"53",0.53171568627451,0.619705882352941,16.5483543837006,"0","0","8","all",2.35526103090005
"54",0.627548579970105,0.595052316890882,-5.17828644927709,"0","0","8","all",-3.52528918096464
"55",0.691881278538813,0.675196347031964,-2.41153099879884,"0","0","8","all",2.12450960448549
"56",0.492694063926941,0.676278538812785,37.2613531047266,"0","0","8","all",20.9117987377106
"57",0.661061946902655,0.571602753195674,-13.5326491149784,"0","0","8","all",-8.387056650134
"58",0.605180091683039,0.606791093647675,0.266202075510481,"0","0","8","all",5.64386900922085
"59",0.623925925925926,0.61162962962963,-1.97079425382879,"0","0","8","all",-3.05044358006193
"6",0.628068027210884,0.674850340136054,7.4486060264714,"0","0","8","all",5.68367180991388
"60",0.615438596491228,0.48601108033241,-21.0301266278581,"0","0","8","all",-7.53152006708467
"61",0.546617737003058,0.630324159021407,15.3135210132927,"0","0","8","all",13.3394939361194
"62",0.661069182389937,0.576037735849057,-12.8627152506897,"0","0","8","all",1.24920363763139
"63",0.623941299790356,0.50496855345912,-19.0679389825953,"0","0","8","all",-4.20163425434235
"64",0.547716049382716,0.637551440329218,16.4018182501221,"0","0","8","all",5.59806078186231
"65",0.538751608751609,0.655842985842986,21.7338334010176,"0","0","8","all",27.2517800237122
"66",0.576176100628931,0.68125786163522,18.2377854429551,"0","0","8","all",0.191085843161738
"7",0.680326215895611,0.694338671411625,2.05966714035379,"0","0","8","all",-2.56703897539684
"8",0.559426957223567,0.600613397901533,7.3622552767879,"0","0","8","all",6.60074166851126
"9",0.528880866425993,0.666257521058965,25.9749715585893,"0","0","8","all",11.9009726247623
"1",0.564252873563218,0.715555555555556,26.8146940992734,"0.5","0","8","all",23.7181432125884
"10",0.505858974358974,0.613923076923077,21.3624958815926,"0.5","0","8","all",-14.4069545866717
"11",0.511878393051031,0.724451682953312,41.5280841676566,"0.5","0","8","all",16.888484292569
"12",0.617020408163265,0.642625850340136,4.14985336596768,"0.5","0","8","all",-0.581457278492212
"13",0.621220125786163,0.721723270440252,16.1783465284387,"0.5","0","8","all",5.1340812294824
"14",0.629580472921434,0.716350114416476,13.7821367127868,"0.5","0","8","all",2.47534625004064
