"sp","mean_baseline","mean_current","per_change","mu.psi.yr","mu.v.yr","r","case","actual.change"
"27",0.672773722627737,0.455328467153285,-32.3207117283281,"0","-0.5","1","all",15.6215395019827
"28",0.681473684210526,0.38080701754386,-44.1200700236845,"0","-0.5","1","all",-22.1243234583979
"29",0.730156462585034,0.530755102040816,-27.3094015819925,"0","-0.5","1","all",-9.6150347094458
"3",0.733379888268156,0.49256052141527,-32.8369199517552,"0","-0.5","1","all",-7.2282672226876
"30",0.800888888888889,0.345777777777778,-56.8257491675916,"0","-0.5","1","all",7.28825740755971
"31",0.785875706214689,0.310734463276836,-60.4601006470165,"0","-0.5","1","all",-11.0055059369867
"32",0.684409888357257,0.542177033492823,-20.7818234780076,"0","-0.5","1","all",8.54400081945518
"33",0.620666666666667,0.488561403508772,-21.2844140426254,"0","-0.5","1","all",-7.01621713394969
"34",0.576806526806527,0.625034965034965,8.36128510810265,"0","-0.5","1","all",13.0689170975758
"35",0.827083333333333,0.332083333333333,-59.8488664987405,"0","-0.5","1","all",-5.9889528498185
"36",0.735600775193798,0.445348837209302,-39.4578075190347,"0","-0.5","1","all",-1.04649677917012
"37",0.65374677002584,0.418604651162791,-35.9683794466403,"0","-0.5","1","all",-16.1161172652831
"38",0.66287037037037,0.463425925925926,-30.0880011174745,"0","-0.5","1","all",3.00200580420009
"39",0.649032738095238,0.467827380952381,-27.9192938209332,"0","-0.5","1","all",-18.9917376517126
"4",0.629824561403509,0.459824561403509,-26.991643454039,"0","-0.5","1","all",-13.4498786025985
"40",0.732055555555556,0.422902777777778,-42.2307809061243,"0","-0.5","1","all",-9.99363166197141
"41",0.654076576576577,0.585037537537538,-10.5551920847537,"0","-0.5","1","all",12.3759203388305
"42",0.712410256410256,0.415358974358974,-41.6966599481716,"0","-0.5","1","all",-15.0263876190331
"43",0.759345238095238,0.337380952380952,-55.5694912597006,"0","-0.5","1","all",-2.19958991468583
"44",0.650265848670757,0.531963190184049,-18.192968111202,"0","-0.5","1","all",14.8594793920163
"45",0.817566137566138,0.339259259259259,-58.5037535594098,"0","-0.5","1","all",-16.4992707475041
"46",0.748817204301075,0.380645161290323,-49.1671453187823,"0","-0.5","1","all",-8.89047151722314
"47",0.710287356321839,0.471824712643678,-33.5727000566389,"0","-0.5","1","all",3.65262337423598
"48",0.605043177892919,0.547409326424871,-9.52557661566567,"0","-0.5","1","all",21.6172589570679
"49",0.736274509803922,0.468374183006536,-36.3859298712827,"0","-0.5","1","all",-2.60280482713164
"5",0.754027370478983,0.468514173998045,-37.8650971647847,"0","-0.5","1","all",-6.53342040308123
"50",0.713886255924171,0.453965244865719,-36.4093031489964,"0","-0.5","1","all",-1.89998413970006
"51",0.621014492753623,0.813623188405797,31.0151691948658,"0","-0.5","1","all",26.0665916118378
"52",0.730462962962963,0.356358024691358,-51.2147716229349,"0","-0.5","1","all",-11.1629636494514
"53",0.710522875816993,0.355228758169935,-50.0045993928801,"0","-0.5","1","all",21.2133401005061
"54",0.697793427230047,0.457183098591549,-34.4815986005517,"0","-0.5","1","all",-1.62762504238726
"55",0.818378378378378,0.327027027027027,-60.0396301188904,"0","-0.5","1","all",-9.37779746976559
"56",0.688433333333333,0.484183333333333,-29.6688132474701,"0","-0.5","1","all",-0.240442516434312
"57",0.653045267489712,0.43238683127572,-33.7891486546096,"0","-0.5","1","all",3.43812008435193
"58",0.718226495726496,0.535053418803419,-25.5035254217118,"0","-0.5","1","all",-4.08508809997758
"59",0.699566210045662,0.43824200913242,-37.3551777030776,"0","-0.5","1","all",9.79828647062859
"6",0.659217311233886,0.567219152854512,-13.9556648182034,"0","-0.5","1","all",4.9571786461522
"60",0.6825,0.46758658008658,-31.4891457748601,"0","-0.5","1","all",-8.31143150394977
"61",0.73682505399568,0.509884809215263,-30.7997459573013,"0","-0.5","1","all",-4.42712214477973
"62",0.638333333333333,0.36469696969697,-42.8673154521719,"0","-0.5","1","all",-1.62837385435445
"63",0.710866666666667,0.403133333333333,-43.2898808965582,"0","-0.5","1","all",2.80629444031017
"64",0.704333333333333,0.425833333333333,-39.540937056318,"0","-0.5","1","all",11.9011097000557
"65",0.727296466973886,0.455560675883257,-37.3624516864849,"0","-0.5","1","all",-7.27384319267849
"66",0.725566188197767,0.487097288676236,-32.8665948607478,"0","-0.5","1","all",-3.86524770657064
"7",0.722988855116515,0.400618034447822,-44.5886293249625,"0","-0.5","1","all",-24.1594106524237
"8",0.624324970131422,0.549091995221027,-12.0502908756889,"0","-0.5","1","all",15.4228981078919
"9",0.628584474885845,0.505570776255708,-19.5699549614993,"0","-0.5","1","all",23.9982337157089
"1",0.644666666666667,0.502781609195402,-22.0090575188104,"0","0","1","all",1.09495380247917
"10",0.665,0.442568306010929,-33.4483750359505,"0","0","1","all",-1.99660448120314
"11",0.725277777777778,0.420509259259259,-42.0209370611515,"0","0","1","all",-20.0291635818796
"12",0.604684684684685,0.52427027027027,-13.2985697258641,"0","0","1","all",-15.23871778683
"13",0.698873873873874,0.366711711711712,-47.5281985175637,"0","0","1","all",-8.49371645701468
"14",0.665551181102362,0.559816272965879,-15.8868184955142,"0","0","1","all",-3.71607278623631
"15",0.630813771517997,0.481377151799687,-23.6894986231363,"0","0","1","all",1.75822587461595
"16",0.63795045045045,0.524527027027027,-17.7793468667255,"0","0","1","all",-11.9778218746541
"17",0.561875706214689,0.578971751412429,3.04267385271286,"0","0","1","all",9.51226225313092
"18",0.693914053426249,0.477375145180023,-31.2054363472032,"0","0","1","all",-14.2896808276966
"19",0.652574257425743,0.477524752475248,-26.8244575936884,"0","0","1","all",-7.9127090742099
"2",0.638173913043478,0.507826086956522,-20.4251260389699,"0","0","1","all",-6.62671926145021
"20",0.655484330484331,0.507193732193732,-22.6230576985766,"0","0","1","all",3.80615084605604
"21",0.611152416356877,0.551325898389095,-9.78913219789133,"0","0","1","all",-1.29708058838287
"22",0.636619047619048,0.57431746031746,-9.78632158974743,"0","0","1","all",2.19252486889948
"23",0.696603773584906,0.480377358490566,-31.0400866738895,"0","0","1","all",-2.58722624745263
"24",0.624204355108878,0.618425460636516,-0.925801690594389,"0","0","1","all",5.91763063488905
"25",0.655364077669903,0.60415857605178,-7.8132908657704,"0","0","1","all",4.76544373564859
"26",0.69804311774461,0.480713101160862,-31.1341822674142,"0","0","1","all",10.3987833654227
"27",0.705348101265823,0.534303797468354,-24.2496298622639,"0","0","1","all",-14.0183029159877
"28",0.457179487179487,0.675337995337995,47.7183500739306,"0","0","1","all",37.4257645751442
"29",0.619724192277384,0.626635145784082,1.11516600333152,"0","0","1","all",11.534584846989
"3",0.66734693877551,0.446207482993197,-33.1371049949032,"0","0","1","all",3.31781084287024
"30",0.842456140350877,0.39280701754386,-53.3735943356935,"0","0","1","all",-7.44940775835419
"31",0.715863453815261,0.502570281124498,-29.7952314165498,"0","0","1","all",1.81174495109398
"32",0.669867046533713,0.487597340930674,-27.2098331372188,"0","0","1","all",-14.5038758782082
"33",0.624710578842315,0.510878243512974,-18.2216116045754,"0","0","1","all",1.808129937604
"34",0.651285714285714,0.523714285714286,-19.5876288659794,"0","0","1","all",-2.86177995406708
"35",0.774848484848485,0.276666666666667,-64.2940946421588,"0","0","1","all",-17.1640056087452
"36",0.673289855072464,0.47331884057971,-29.7005833351271,"0","0","1","all",-10.1692235474541
"37",0.614005602240896,0.495490196078431,-19.3020072992701,"0","0","1","all",2.32892200887951
"38",0.63849537037037,0.493935185185185,-22.6407569879999,"0","0","1","all",-2.02095604832226
"39",0.701698262243286,0.54239336492891,-22.7027635504024,"0","0","1","all",-6.90704473428178
"4",0.564674556213018,0.582524654832347,3.16113032240037,"0","0","1","all",9.23804009599196
"40",0.5965,0.600619047619048,0.690536063545277,"0","0","1","all",6.30052360949044
"41",0.646422413793104,0.474295977011494,-26.6275477317686,"0","0","1","all",-3.00071899697053
"42",0.594808259587021,0.66352802359882,11.5532632414203,"0","0","1","all",14.2494577946705
"43",0.685462962962963,0.554074074074074,-19.1679049034175,"0","0","1","all",8.16270426494287
"44",0.520773333333333,0.588373333333333,12.9806953761073,"0","0","1","all",0.949514083871421
"45",0.678606965174129,0.39363184079602,-41.9941348973607,"0","0","1","all",-8.07794426185513
"46",0.61360097323601,0.577007299270073,-5.96375748443633,"0","0","1","all",18.702575619966
"47",0.574439024390244,0.601837398373984,4.76958786231885,"0","0","1","all",6.11653745708605
"48",0.644131455399061,0.539084507042254,-16.3083090379009,"0","0","1","all",3.71682479370549
"49",0.698427057864711,0.483732681336593,-30.7396991726665,"0","0","1","all",-21.0889274501753
"5",0.68952695269527,0.451914191419142,-34.4602571875299,"0","0","1","all",-8.71367895582225
"50",0.67687898089172,0.507664543524416,-24.9992158338822,"0","0","1","all",-16.8601635515515
"51",0.714814814814815,0.514296296296296,-28.0518134715026,"0","0","1","all",3.76832093150985
"52",0.682010582010582,0.509982363315697,-25.2236876131368,"0","0","1","all",-10.7074753126065
"53",0.586333333333333,0.547533333333333,-6.61739624786812,"0","0","1","all",-12.0229902380295
"54",0.621234567901235,0.504855967078189,-18.7334393216746,"0","0","1","all",-20.1228999178838
"55",0.660963302752294,0.51848623853211,-21.5559719619682,"0","0","1","all",5.49515230258158
"56",0.651303418803419,0.458888888888889,-29.54299399626,"0","0","1","all",-11.1376844972497
"57",0.630764192139738,0.580087336244541,-8.03419986846205,"0","0","1","all",2.23863400686474
"58",0.657837037037037,0.48277037037037,-26.6124673452842,"0","0","1","all",2.62460660357495
"59",0.71304189435337,0.593051001821494,-16.8280284064783,"0","0","1","all",-3.6251608672368
"6",0.64189620758483,0.556706586826347,-13.2715569513977,"0","0","1","all",1.78440349892479
"60",0.649681069958848,0.504393004115226,-22.3629827867425,"0","0","1","all",-8.83382242713258
"61",0.645232443125618,0.49566765578635,-23.1799855901154,"0","0","1","all",-9.43953622618461
"62",0.67796875,0.505364583333333,-25.4590151340555,"0","0","1","all",-3.24650261167153
"63",0.691153846153846,0.398675213675214,-42.3174426513325,"0","0","1","all",-7.16177123161219
"64",0.636388888888889,0.569188034188034,-10.5597152738139,"0","0","1","all",3.6276214459615
"65",0.645124378109453,0.472761194029851,-26.7178221639547,"0","0","1","all",-12.3130201447271
"66",0.567945492662474,0.613815513626834,8.07648296482226,"0","0","1","all",9.30542442064188
"7",0.73958892958893,0.594810744810745,-19.5754937622787,"0","0","1","all",-3.81751849109552
"8",0.605392628205128,0.60994391025641,0.751790134078069,"0","0","1","all",9.52506757728162
"9",0.61421768707483,0.59178231292517,-3.65267471480785,"0","0","1","all",5.62720655239643
"1",0.713214285714286,0.473482142857143,-33.6129193790686,"0.5","-0.5","1","all",22.0359433894253
"10",0.661936376210235,0.548243430152144,-17.1758117765055,"0.5","-0.5","1","all",10.7073990090466
"11",0.65840490797546,0.496973415132924,-24.5185737358678,"0.5","-0.5","1","all",16.7778136745868
"12",0.566900584795322,0.606701754385965,7.02083763152466,"0.5","-0.5","1","all",34.2802316155907
"13",0.575320512820513,0.596688034188034,3.71402042711236,"0.5","-0.5","1","all",20.8139771795535
"14",0.707269789983845,0.607495961227787,-14.1068981269986,"0.5","-0.5","1","all",11.0791213351067
"15",0.701657196969697,0.490104166666667,-30.1504824886969,"0.5","-0.5","1","all",15.5280798340848
"16",0.657459016393443,0.487049180327869,-25.9194614137888,"0.5","-0.5","1","all",10.4641391193094
"17",0.656552795031056,0.543302277432712,-17.2492628857039,"0.5","-0.5","1","all",13.7469198108523
"18",0.661959378733572,0.582568697729988,-11.993285925712,"0.5","-0.5","1","all",15.5184808384805
"19",0.603781512605042,0.567324929971989,-6.03804221758292,"0.5","-0.5","1","all",16.7893717718867
"2",0.641873873873874,0.592936936936937,-7.62407365820794,"0.5","-0.5","1","all",8.24001553029722
"20",0.669509803921569,0.461823529411765,-31.020647239713,"0.5","-0.5","1","all",11.8397351493514
"21",0.667390761548065,0.526516853932584,-21.1081596767556,"0.5","-0.5","1","all",4.52151034484967
"22",0.590409982174688,0.545490196078431,-7.60823621761971,"0.5","-0.5","1","all",25.4268298321609
"23",0.541301907968575,0.652413019079686,20.5266431681526,"0.5","-0.5","1","all",41.8698574255211
"24",0.626709075487701,0.609134860050891,-2.80420630946421,"0.5","-0.5","1","all",26.991385120816
"25",0.635859872611465,0.634083510261854,-0.279363807361404,"0.5","-0.5","1","all",19.5072262383208
"26",0.645704809286899,0.531807628524046,-17.6392027943292,"0.5","-0.5","1","all",13.2826842474233
"27",0.69187265917603,0.340936329588015,-50.7226763384399,"0.5","-0.5","1","all",13.7896110995879
"28",0.555457516339869,0.559411764705882,0.711890333588286,"0.5","-0.5","1","all",54.4343925325036
"29",0.639174503657262,0.555987460815047,-13.0147623796367,"0.5","-0.5","1","all",34.2357967214685
"3",0.68098452883263,0.495893108298172,-27.1799743896898,"0.5","-0.5","1","all",25.7004101144619
"30",0.644523809523809,0.43,-33.2840783154784,"0.5","-0.5","1","all",15.7534208122529
"31",0.682355555555556,0.515022222222222,-24.5228945482967,"0.5","-0.5","1","all",8.07644670895651
"32",0.663078276165347,0.52660510114336,-20.5817593378608,"0.5","-0.5","1","all",23.4034726210282
"33",0.656528925619835,0.502837465564738,-23.4097012420275,"0.5","-0.5","1","all",30.8479620838876
"34",0.622212885154062,0.459243697478992,-26.1918696258947,"0.5","-0.5","1","all",30.2562266607898
"35",0.62468253968254,0.47984126984127,-23.186380383687,"0.5","-0.5","1","all",26.2282332757385
"36",0.637477477477478,0.470292792792793,-26.2259751271905,"0.5","-0.5","1","all",8.03428517186228
"37",0.755687830687831,0.394312169312169,-47.820759670926,"0.5","-0.5","1","all",9.65723814264054
"38",0.610162037037037,0.511018518518519,-16.2487196024128,"0.5","-0.5","1","all",31.1996296310392
"39",0.646925373134328,0.578378109452736,-10.5958533284115,"0.5","-0.5","1","all",43.818110779267
"4",0.621165644171779,0.520368098159509,-16.2271604938271,"0.5","-0.5","1","all",30.761976568738
"40",0.661979166666667,0.520065104166667,-21.4378442171519,"0.5","-0.5","1","all",17.9860422538436
"41",0.726686626746507,0.511986027944112,-29.5451424176669,"0.5","-0.5","1","all",7.00109127236061
"42",0.708933801991798,0.642308142940832,-9.39800851134157,"0.5","-0.5","1","all",10.551667048931
"43",0.565190476190476,0.554095238095238,-1.96309714382005,"0.5","-0.5","1","all",25.8541367542223
"44",0.622391304347826,0.554057971014493,-10.9791593899173,"0.5","-0.5","1","all",26.9666966853575
"45",0.611034482758621,0.475402298850575,-22.1971407072987,"0.5","-0.5","1","all",11.1340374042582
"46",0.608217821782178,0.502376237623762,-17.4019208855608,"0.5","-0.5","1","all",36.7131970097984
"47",0.696114285714286,0.440838095238095,-36.6715919662891,"0.5","-0.5","1","all",-3.17013448738683
"48",0.672493224932249,0.566043360433604,-15.8291356034656,"0.5","-0.5","1","all",12.7099254809754
"49",0.71168247944339,0.564092346616066,-20.7381995609552,"0.5","-0.5","1","all",15.1159575230584
"5",0.655461658841941,0.461032863849765,-29.6628784261293,"0.5","-0.5","1","all",17.6744099117879
"50",0.549150943396226,0.583805031446541,6.31048502548245,"0.5","-0.5","1","all",56.3618553342037
"51",0.695238095238095,0.543265306122449,-21.8590998043053,"0.5","-0.5","1","all",37.1419094885313
"52",0.578584729981378,0.55145251396648,-4.68941100740264,"0.5","-0.5","1","all",31.482218200005
"53",0.425968992248062,0.70062015503876,64.4767970882621,"0.5","-0.5","1","all",27.6530061462461
"54",0.638859060402685,0.518232662192394,-18.8815351752635,"0.5","-0.5","1","all",33.8188343770702
"55",0.609029535864979,0.524683544303797,-13.8492448385756,"0.5","-0.5","1","all",55.0858344055766
"56",0.621994645247657,0.586251673360107,-5.7465079740869,"0.5","-0.5","1","all",19.0176761999156
"57",0.620696400625978,0.604585289514867,-2.59565080365584,"0.5","-0.5","1","all",30.4152142187987
"58",0.68384126984127,0.543730158730159,-20.4888352444176,"0.5","-0.5","1","all",22.2864842568239
"59",0.595714285714286,0.491164021164021,-17.5504041211475,"0.5","-0.5","1","all",30.901473793246
"6",0.660901360544218,0.633767006802721,-4.10565862947427,"0.5","-0.5","1","all",19.8301596667242
"60",0.70400304414003,0.421704718417047,-40.0990206040689,"0.5","-0.5","1","all",2.77670558051468
"61",0.588415637860082,0.504444444444444,-14.2707276987097,"0.5","-0.5","1","all",50.0861848087136
"62",0.595411255411255,0.644458874458875,8.23760360622366,"0.5","-0.5","1","all",34.4260429365088
"63",0.669126016260163,0.538089430894309,-19.5832447374017,"0.5","-0.5","1","all",16.6405777258166
"64",0.663247126436782,0.582701149425287,-12.1441878601447,"0.5","-0.5","1","all",30.3421850195778
"65",0.715068664169788,0.599488139825218,-16.1635560521675,"0.5","-0.5","1","all",12.243157595176
"66",0.567836257309941,0.518362573099415,-8.71266735324406,"0.5","-0.5","1","all",28.4003092953065
"7",0.609485861182519,0.562433590402742,-7.7199938138822,"0.5","-0.5","1","all",37.844557177586
"8",0.569192263936291,0.578009101251422,1.54900863447394,"0.5","-0.5","1","all",29.372542542818
"9",0.593286052009456,0.535602836879433,-9.72266496652852,"0.5","-0.5","1","all",32.7759240797796
"1",0.635971563981043,0.619810426540284,-2.54117296370818,"0.5","0","1","all",11.3200389393086
"10",0.518739035087719,0.717489035087719,38.314062863303,"0.5","0","1","all",31.1514319354122
"11",0.454957983193277,0.627310924369748,37.8832656076838,"0.5","0","1","all",71.1726659198103
