"sp","mean_baseline","mean_current","per_change","p.yr","mu.v.yr","r","case","actual.change"
"5",0.464477611940299,0.633582089552239,36.4074550128535,"0.5","-0.5","8","all",26.9709083778296
"50",0.618208955223881,0.562222222222222,-9.05627984333925,"0.5","-0.5","8","all",-5.87921628123905
"51",0.559166666666667,0.476388888888889,-14.8037754595132,"0.5","-0.5","8","all",-8.97681299326237
"52",0.575480572597137,0.54678936605317,-4.98560818734231,"0.5","-0.5","8","all",0.901138296799073
"53",0.539430894308943,0.521056910569106,-3.40617935192162,"0.5","-0.5","8","all",-2.43832175861702
"54",0.472205513784461,0.674561403508772,42.8533517329229,"0.5","-0.5","8","all",17.1231701370919
"55",0.670970319634703,0.606312785388128,-9.63642241012642,"0.5","-0.5","8","all",6.13599222857251
"56",0.612732026143791,0.619176470588235,1.05175577078978,"0.5","-0.5","8","all",5.21903636350911
"57",0.646954022988506,0.509750957854406,-21.2075449350034,"0.5","-0.5","8","all",-6.3078017718649
"58",0.642565104166667,0.508541666666667,-20.8575655028471,"0.5","-0.5","8","all",-18.5893520775147
"59",0.625300751879699,0.593809523809524,-5.0361730696006,"0.5","-0.5","8","all",-0.994941869804664
"6",0.527005291005291,0.666857142857143,26.5370868639814,"0.5","-0.5","8","all",10.1909631571941
"60",0.541650563607085,0.617777777777778,14.0546727513267,"0.5","-0.5","8","all",18.1121924001368
"61",0.608882681564246,0.600921787709497,-1.30745939994495,"0.5","-0.5","8","all",0.0797556233776655
"62",0.699230769230769,0.574981684981685,-17.7693959872178,"0.5","-0.5","8","all",0.489931711026906
"63",0.593461538461538,0.502820512820513,-15.2732771656945,"0.5","-0.5","8","all",0.818549769297677
"64",0.568539682539683,0.575809523809524,1.27868669384107,"0.5","-0.5","8","all",3.32130443032102
"65",0.64695652173913,0.565744400527009,-12.5529488432714,"0.5","-0.5","8","all",-1.8636905051671
"66",0.515815602836879,0.608345153664303,17.9384939731427,"0.5","-0.5","8","all",3.97289829289968
"7",0.639487179487179,0.650931832395247,1.7896610401549,"0.5","-0.5","8","all",4.39858729801075
"8",0.63297273526825,0.558504837291117,-11.7647876168906,"0.5","-0.5","8","all",-3.96707621001983
"9",0.607417840375587,0.560469483568075,-7.72916988715412,"0.5","-0.5","8","all",-2.58587803211095
"1",0.63954954954955,0.495915915915916,-22.458562238813,"0.5","0","8","all",-9.65129103580752
"10",0.531145833333333,0.634340277777778,19.428646139766,"0.5","0","8","all",1.90499078106655
"11",0.499006734006734,0.697474747474747,39.7726122600452,"0.5","0","8","all",21.9128010575829
"12",0.597902777777778,0.544513888888889,-8.92935956700505,"0.5","0","8","all",-9.88261795525444
"13",0.500149253731343,0.714577114427861,42.87277429623,"0.5","0","8","all",7.01611114088563
"14",0.648473722102232,0.560842332613391,-13.5134835078214,"0.5","0","8","all",-20.2210875688898
"15",0.518050632911392,0.666666666666667,28.6875498867875,"0.5","0","8","all",17.6936225957462
"16",0.466837606837607,0.603817663817664,29.3421213230807,"0.5","0","8","all",8.86282978333374
"17",0.575614035087719,0.6315,9.70893020420604,"0.5","0","8","all",3.30285908990315
"18",0.532720478325859,0.570568011958146,7.10457644715059,"0.5","0","8","all",4.93290704344535
"19",0.55375,0.57252688172043,3.39085900143208,"0.5","0","8","all",-4.92977143007675
"2",0.536955555555556,0.634333333333333,18.1351653354302,"0.5","0","8","all",5.47006329851312
"20",0.502334494773519,0.742253193960511,47.7607454162909,"0.5","0","8","all",6.44985161162435
"21",0.575666666666667,0.549575757575758,-4.53229457282728,"0.5","0","8","all",-9.90595382050998
"22",0.47855421686747,0.716285140562249,49.6769050016784,"0.5","0","8","all",-7.66716157800012
"23",0.505936395759717,0.634299175500589,25.3713274665922,"0.5","0","8","all",15.3518637894488
"24",0.595811011904762,0.657276785714286,10.3163205414788,"0.5","0","8","all",-5.49180510021212
"25",0.583309265944645,0.547027677496992,-6.21995750211459,"0.5","0","8","all",-6.97704371416173
"26",0.514191919191919,0.633164983164983,23.1378711979832,"0.5","0","8","all",14.9588405191047
"27",0.556898734177215,0.565379746835443,1.52290032958291,"0.5","0","8","all",-12.8028649863976
"28",0.536311336717428,0.649137055837563,21.0373548712771,"0.5","0","8","all",7.79992791930466
"29",0.518122415219189,0.706294458229942,36.3180664421066,"0.5","0","8","all",12.2920490562109
"3",0.611011608623549,0.518706467661692,-15.1069373575073,"0.5","0","8","all",-14.2926039447744
"30",0.6,0.638484848484848,6.41414141414141,"0.5","0","8","all",9.79866306439074
"31",0.376101694915254,0.715028248587571,90.1156677181914,"0.5","0","8","all",24.6796622277331
"32",0.541641883519207,0.679275092936803,25.4103705059425,"0.5","0","8","all",11.3979331225575
"33",0.569834834834835,0.65987987987988,15.8019551526969,"0.5","0","8","all",1.39862325628162
"34",0.600170454545455,0.634753787878788,5.76225188551232,"0.5","0","8","all",7.13917267198794
"35",0.658620689655172,0.521379310344828,-20.8376963350785,"0.5","0","8","all",5.25450783327876
"36",0.4420964360587,0.674528301886792,52.5749241274659,"0.5","0","8","all",14.5035960421716
"37",0.600229885057471,0.564750957854406,-5.91088982509894,"0.5","0","8","all",-6.79590029379153
"38",0.592013888888889,0.596145833333333,0.697947214076262,"0.5","0","8","all",-4.6114735126921
"39",0.629293193717277,0.574668411867365,-8.68033889374211,"0.5","0","8","all",-20.4217301158187
"4",0.451489757914339,0.689813780260708,52.7861414724685,"0.5","0","8","all",11.8314260923673
"40",0.543358395989975,0.622593984962406,14.5825645756458,"0.5","0","8","all",-6.0893228547496
"41",0.501817237798546,0.69681204569055,38.8577340920848,"0.5","0","8","all",8.21973162709992
"42",0.62881971465629,0.639422827496757,1.68619281382782,"0.5","0","8","all",-7.48159196490668
"43",0.467435897435897,0.583076923076923,24.7394404827208,"0.5","0","8","all",-10.4584026118157
"44",0.557259259259259,0.627814814814815,12.6611724046258,"0.5","0","8","all",1.15473355521736
"45",0.624600938967136,0.524319248826291,-16.0553217077571,"0.5","0","8","all",-13.2168254163914
"46",0.607922077922078,0.591883116883117,-2.63832514419996,"0.5","0","8","all",-11.8188878007583
"47",0.507405303030303,0.667632575757576,31.5777686536523,"0.5","0","8","all",-5.51405925992692
"48",0.581494623655914,0.68394623655914,17.6186689842638,"0.5","0","8","all",2.67255653777851
"49",0.565261371350984,0.654670739986422,15.8173498432677,"0.5","0","8","all",3.06456307620299
"5",0.586936170212766,0.535063829787234,-8.83781628362214,"0.5","0","8","all",-19.6626994574298
"50",0.533929078014184,0.675432624113475,26.5023112480739,"0.5","0","8","all",3.90421973668864
"51",0.675578231292517,0.499591836734694,-26.0497432282751,"0.5","0","8","all",-13.8022279512154
"52",0.548394160583942,0.717725060827251,30.8775899551888,"0.5","0","8","all",2.84334954925043
"53",0.376842105263158,0.740526315789474,96.5083798882682,"0.5","0","8","all",21.0947889031774
"54",0.551886446886447,0.652655677655678,18.2590515381807,"0.5","0","8","all",-0.494181837660843
"55",0.435938511326861,0.719239482200647,64.9864518763223,"0.5","0","8","all",10.9377884240477
"56",0.500582329317269,0.655461847389558,30.9398692286093,"0.5","0","8","all",10.6833071051593
"57",0.554124767225326,0.571368715083799,3.1119251256028,"0.5","0","8","all",-2.34829230251547
"58",0.567591463414634,0.604420731707317,6.48869312993499,"0.5","0","8","all",-11.8760847289205
"59",0.615612153708669,0.717193923145666,16.5009363159958,"0.5","0","8","all",1.93587705665928
"6",0.507934640522876,0.626627450980392,23.3677329696065,"0.5","0","8","all",2.18962836915321
"60",0.580640776699029,0.686847896440129,18.291364300126,"0.5","0","8","all",4.0471289620048
"61",0.547029411764706,0.641627450980392,17.293044428912,"0.5","0","8","all",7.65288119217386
"62",0.574950495049505,0.637821782178218,10.935078353711,"0.5","0","8","all",-6.37116504813354
"63",0.501293532338308,0.642910447761194,28.2502977371973,"0.5","0","8","all",8.24567462423734
"64",0.556531986531987,0.511346801346801,-8.11906346421442,"0.5","0","8","all",-10.7851373594258
"65",0.563654822335025,0.651201353637902,15.5319404418828,"0.5","0","8","all",-4.56098716137101
"66",0.545728715728716,0.653059163059163,19.6673629657051,"0.5","0","8","all",10.3709360668569
"7",0.6430900243309,0.776350364963504,20.7218796110628,"0.5","0","8","all",21.3865208218684
"8",0.557364102564103,0.651241025641026,16.8430156597906,"0.5","0","8","all",2.78564557072922
"9",0.58550135501355,0.628536585365854,7.35015042814163,"0.5","0","8","all",-0.841787074146085
"1",0.529764705882353,0.639823529411765,20.7750388629802,"1","-0.5","8","all",18.2452928051983
"10",0.53979674796748,0.633455284552845,17.3507041192861,"1","-0.5","8","all",-8.56091281733139
"11",0.597938596491228,0.516995614035088,-13.5370057947627,"1","-0.5","8","all",-5.29595037154063
"12",0.640699453551913,0.554273224043716,-13.4893558951965,"1","-0.5","8","all",-7.97508325267576
"13",0.474656862745098,0.638921568627451,34.6070432717133,"1","-0.5","8","all",-4.47664197452437
"14",0.505724043715847,0.68551912568306,35.5520138307356,"1","-0.5","8","all",32.7534377282411
"15",0.571364653243848,0.581923937360179,1.84808144087706,"1","-0.5","8","all",-7.21590686631316
"16",0.578813263525305,0.6021815008726,4.03726708074535,"1","-0.5","8","all",-6.67830916546532
"17",0.568004314994606,0.562297734627832,-1.00467200972385,"1","-0.5","8","all",-9.44169282962388
"18",0.612547348484848,0.554611742424242,-9.45814330988638,"1","-0.5","8","all",-4.89035934484668
"19",0.592868852459016,0.598729508196721,0.98852481681183,"1","-0.5","8","all",0.130838821527878
"2",0.622757417102967,0.550698080279232,-11.5710122183612,"1","-0.5","8","all",-4.60567932177512
"20",0.467868852459016,0.645382513661202,37.940901658491,"1","-0.5","8","all",23.2473885334665
"21",0.607676767676768,0.552496392496392,-9.08054711246201,"1","-0.5","8","all",-16.5685390458848
"22",0.552216312056738,0.622996453900709,12.8174666880719,"1","-0.5","8","all",-0.86854982827029
"23",0.651526832955404,0.591836734693878,-9.16157174843672,"1","-0.5","8","all",-2.8256326142765
